x,y,z
1.081999999405413655e+04,1.081999999405413655e+04,0.000000000000000000e+00
1.082999999404331720e+04,1.082999999404331720e+04,0.000000000000000000e+00
1.083999999403249421e+04,1.083999999403249421e+04,0.000000000000000000e+00
1.084999999402166759e+04,1.084999999402166759e+04,0.000000000000000000e+00
1.085999999401083733e+04,1.085999999401083733e+04,0.000000000000000000e+00
1.086999999400000343e+04,1.086999999400000343e+04,0.000000000000000000e+00
1.087999999398916589e+04,1.087999999398916589e+04,0.000000000000000000e+00
1.088999999397832471e+04,1.088999999397832471e+04,0.000000000000000000e+00
1.089999999396747808e+04,1.089999999396747808e+04,0.000000000000000000e+00
1.090999999395662780e+04,1.090999999395662780e+04,0.000000000000000000e+00
1.091999999394577389e+04,1.091999999394577389e+04,0.000000000000000000e+00
1.092999999393491635e+04,1.092999999393491635e+04,0.000000000000000000e+00
1.093999999392405516e+04,1.093999999392405516e+04,0.000000000000000000e+00
1.094999999391319034e+04,1.094999999391319034e+04,0.000000000000000000e+00
1.095999999390232188e+04,1.095999999390232188e+04,0.000000000000000000e+00
1.096999999389144978e+04,1.096999999389144978e+04,0.000000000000000000e+00
1.097999999388057404e+04,1.097999999388057404e+04,0.000000000000000000e+00
1.098999999386969466e+04,1.098999999386969466e+04,0.000000000000000000e+00
1.099999999385881165e+04,1.099999999385881165e+04,0.000000000000000000e+00
1.100999999384792500e+04,1.100999999384792500e+04,0.000000000000000000e+00
1.101999999383703471e+04,1.101999999383703471e+04,0.000000000000000000e+00
1.102999999382614078e+04,1.102999999382614078e+04,0.000000000000000000e+00
1.103999999381524322e+04,1.103999999381524322e+04,0.000000000000000000e+00
1.104999999380434201e+04,1.104999999380434201e+04,0.000000000000000000e+00
1.105999999379343717e+04,1.105999999379343717e+04,0.000000000000000000e+00
1.106999999378252869e+04,1.106999999378252869e+04,0.000000000000000000e+00
1.107999999377161657e+04,1.107999999377161657e+04,0.000000000000000000e+00
1.108999999376070082e+04,1.108999999376070082e+04,0.000000000000000000e+00
1.109999999374978142e+04,1.109999999374978142e+04,0.000000000000000000e+00
1.110999999373885839e+04,1.110999999373885839e+04,0.000000000000000000e+00
1.111999999372793172e+04,1.111999999372793172e+04,0.000000000000000000e+00
1.112999999371700142e+04,1.112999999371700142e+04,0.000000000000000000e+00
1.113999999370606747e+04,1.113999999370606747e+04,0.000000000000000000e+00
1.114999999369512989e+04,1.114999999369512989e+04,0.000000000000000000e+00
1.115999999368418867e+04,1.115999999368418867e+04,0.000000000000000000e+00
1.116999999367324381e+04,1.116999999367324381e+04,0.000000000000000000e+00
1.117999999366229531e+04,1.117999999366229531e+04,0.000000000000000000e+00
1.118999999365134317e+04,1.118999999365134317e+04,0.000000000000000000e+00
1.119999999364038740e+04,1.119999999364038740e+04,0.000000000000000000e+00
1.120999999362942799e+04,1.120999999362942799e+04,0.000000000000000000e+00
1.121999999361846494e+04,1.121999999361846494e+04,0.000000000000000000e+00
1.122999999360749825e+04,1.122999999360749825e+04,0.000000000000000000e+00
1.123999999359652793e+04,1.123999999359652793e+04,0.000000000000000000e+00
1.124999999358555397e+04,1.124999999358555397e+04,0.000000000000000000e+00
1.125999999357457637e+04,1.125999999357457637e+04,0.000000000000000000e+00
1.126999999356359513e+04,1.126999999356359513e+04,0.000000000000000000e+00
1.127999999355261025e+04,1.127999999355261025e+04,0.000000000000000000e+00
1.128999999354162173e+04,1.128999999354162173e+04,0.000000000000000000e+00
1.129999999353062958e+04,1.129999999353062958e+04,0.000000000000000000e+00
1.130999999351963379e+04,1.130999999351963379e+04,0.000000000000000000e+00
1.131999999350863436e+04,1.131999999350863436e+04,0.000000000000000000e+00
1.132999999349763311e+04,1.132999999349763311e+04,0.000000000000000000e+00
1.133999999348662823e+04,1.133999999348662823e+04,0.000000000000000000e+00
1.134999999347561970e+04,1.134999999347561970e+04,0.000000000000000000e+00
1.135999999346460754e+04,1.135999999346460754e+04,0.000000000000000000e+00
1.136999999345359174e+04,1.136999999345359174e+04,0.000000000000000000e+00
1.137999999344257230e+04,1.137999999344257230e+04,0.000000000000000000e+00
1.138999999343154923e+04,1.138999999343154923e+04,0.000000000000000000e+00
1.139999999342052251e+04,1.139999999342052251e+04,0.000000000000000000e+00
1.140999999340949216e+04,1.140999999340949216e+04,0.000000000000000000e+00
1.141999999339845817e+04,1.141999999339845817e+04,0.000000000000000000e+00
1.142999999338742055e+04,1.142999999338742055e+04,0.000000000000000000e+00
1.143999999337638110e+04,1.143999999337638110e+04,0.000000000000000000e+00
1.144999999336533801e+04,1.144999999336533801e+04,0.000000000000000000e+00
1.145999999335429129e+04,1.145999999335429129e+04,0.000000000000000000e+00
1.146999999334324093e+04,1.146999999334324093e+04,0.000000000000000000e+00
1.147999999333218693e+04,1.147999999333218693e+04,0.000000000000000000e+00
1.148999999332112930e+04,1.148999999332112930e+04,0.000000000000000000e+00
1.149999999331006802e+04,1.149999999331006802e+04,0.000000000000000000e+00
1.150999999329900311e+04,1.150999999329900311e+04,0.000000000000000000e+00
1.151999999328793638e+04,1.151999999328793638e+04,0.000000000000000000e+00
1.152999999327686601e+04,1.152999999327686601e+04,0.000000000000000000e+00
1.153999999326579200e+04,1.153999999326579200e+04,0.000000000000000000e+00
1.154999999325471435e+04,1.154999999325471435e+04,0.000000000000000000e+00
1.155999999324363307e+04,1.155999999324363307e+04,0.000000000000000000e+00
1.156999999323254815e+04,1.156999999323254815e+04,0.000000000000000000e+00
1.157999999322146141e+04,1.157999999322146141e+04,0.000000000000000000e+00
1.158999999321037103e+04,1.158999999321037103e+04,0.000000000000000000e+00
1.159999999319927701e+04,1.159999999319927701e+04,0.000000000000000000e+00
1.160999999318817936e+04,1.160999999318817936e+04,0.000000000000000000e+00
1.161999999317707807e+04,1.161999999317707807e+04,0.000000000000000000e+00
1.162999999316597314e+04,1.162999999316597314e+04,0.000000000000000000e+00
1.163999999315486639e+04,1.163999999315486639e+04,0.000000000000000000e+00
1.164999999314375600e+04,1.164999999314375600e+04,0.000000000000000000e+00
1.165999999313264198e+04,1.165999999313264198e+04,0.000000000000000000e+00
1.166999999312152431e+04,1.166999999312152431e+04,0.000000000000000000e+00
1.167999999311040301e+04,1.167999999311040301e+04,0.000000000000000000e+00
1.168999999309927807e+04,1.168999999309927807e+04,0.000000000000000000e+00
1.169999999308815131e+04,1.169999999308815131e+04,0.000000000000000000e+00
1.170999999307702092e+04,1.170999999307702092e+04,0.000000000000000000e+00
1.171999999306588688e+04,1.171999999306588688e+04,0.000000000000000000e+00
1.172999999305474921e+04,1.172999999305474921e+04,0.000000000000000000e+00
1.173999999304360790e+04,1.173999999304360790e+04,0.000000000000000000e+00
1.174999999303246477e+04,1.174999999303246477e+04,0.000000000000000000e+00
1.175999999302131801e+04,1.175999999302131801e+04,0.000000000000000000e+00
1.176999999301016760e+04,1.176999999301016760e+04,0.000000000000000000e+00
1.177999999299901356e+04,1.177999999299901356e+04,0.000000000000000000e+00
1.178999999298785769e+04,1.178999999298785769e+04,0.000000000000000000e+00
1.179999999297669819e+04,1.179999999297669819e+04,0.000000000000000000e+00
1.180999999296553506e+04,1.180999999296553506e+04,0.000000000000000000e+00
1.181999999295436828e+04,1.181999999295436828e+04,0.000000000000000000e+00
1.182999999294319787e+04,1.182999999294319787e+04,0.000000000000000000e+00
1.183999999293202563e+04,1.183999999293202563e+04,0.000000000000000000e+00
1.184999999292084976e+04,1.184999999292084976e+04,0.000000000000000000e+00
1.185999999290967025e+04,1.185999999290967025e+04,0.000000000000000000e+00
1.186999999289848711e+04,1.186999999289848711e+04,0.000000000000000000e+00
1.187999999288730214e+04,1.187999999288730214e+04,0.000000000000000000e+00
1.188999999287611354e+04,1.188999999287611354e+04,0.000000000000000000e+00
1.189999999286492130e+04,1.189999999286492130e+04,0.000000000000000000e+00
1.190999999285372542e+04,1.190999999285372542e+04,0.000000000000000000e+00
1.191999999284252772e+04,1.191999999284252772e+04,0.000000000000000000e+00
1.192999999283132638e+04,1.192999999283132638e+04,0.000000000000000000e+00
1.193999999282012141e+04,1.193999999282012141e+04,0.000000000000000000e+00
1.194999999280891461e+04,1.194999999280891461e+04,0.000000000000000000e+00
1.195999999279770418e+04,1.195999999279770418e+04,0.000000000000000000e+00
1.196999999278649011e+04,1.196999999278649011e+04,0.000000000000000000e+00
1.197999999277527240e+04,1.197999999277527240e+04,0.000000000000000000e+00
1.198999999276405288e+04,1.198999999276405288e+04,0.000000000000000000e+00
1.199999999275282971e+04,1.199999999275282971e+04,0.000000000000000000e+00
1.200999999274160291e+04,1.200999999274160291e+04,0.000000000000000000e+00
1.201999999273037429e+04,1.201999999273037429e+04,0.000000000000000000e+00
1.202999999271914203e+04,1.202999999271914203e+04,0.000000000000000000e+00
1.203999999270790613e+04,1.203999999270790613e+04,0.000000000000000000e+00
1.204999999269666660e+04,1.204999999269666660e+04,0.000000000000000000e+00
1.205999999268542524e+04,1.205999999268542524e+04,0.000000000000000000e+00
1.206999999267418025e+04,1.206999999267418025e+04,0.000000000000000000e+00
1.207999999266293162e+04,1.207999999266293162e+04,0.000000000000000000e+00
1.208999999265168117e+04,1.208999999265168117e+04,0.000000000000000000e+00
1.209999999264042708e+04,1.209999999264042708e+04,0.000000000000000000e+00
1.210999999262916936e+04,1.210999999262916936e+04,0.000000000000000000e+00
1.211999999261790981e+04,1.211999999261790981e+04,0.000000000000000000e+00
1.212999999260664663e+04,1.212999999260664663e+04,0.000000000000000000e+00
1.213999999259537981e+04,1.213999999259537981e+04,0.000000000000000000e+00
1.214999999258411117e+04,1.214999999258411117e+04,0.000000000000000000e+00
1.215999999257283889e+04,1.215999999257283889e+04,0.000000000000000000e+00
1.216999999256156298e+04,1.216999999256156298e+04,0.000000000000000000e+00
1.217999999255028524e+04,1.217999999255028524e+04,0.000000000000000000e+00
1.218999999253900387e+04,1.218999999253900387e+04,0.000000000000000000e+00
1.219999999252771886e+04,1.219999999252771886e+04,0.000000000000000000e+00
1.220999999251643203e+04,1.220999999251643203e+04,0.000000000000000000e+00
1.221999999250514156e+04,1.221999999250514156e+04,0.000000000000000000e+00
1.222999999249384746e+04,1.222999999249384746e+04,0.000000000000000000e+00
1.223999999248255153e+04,1.223999999248255153e+04,0.000000000000000000e+00
1.224999999247125197e+04,1.224999999247125197e+04,0.000000000000000000e+00
1.225999999245994877e+04,1.225999999245994877e+04,0.000000000000000000e+00
1.226999999244864375e+04,1.226999999244864375e+04,0.000000000000000000e+00
1.227999999243733510e+04,1.227999999243733510e+04,0.000000000000000000e+00
1.228999999242602280e+04,1.228999999242602280e+04,0.000000000000000000e+00
1.229999999241470869e+04,1.229999999241470869e+04,0.000000000000000000e+00
1.230999999240339093e+04,1.230999999240339093e+04,0.000000000000000000e+00
1.231999999239207136e+04,1.231999999239207136e+04,0.000000000000000000e+00
1.232999999238074815e+04,1.232999999238074815e+04,0.000000000000000000e+00
1.233999999236942131e+04,1.233999999236942131e+04,0.000000000000000000e+00
1.234999999235809264e+04,1.234999999235809264e+04,0.000000000000000000e+00
1.235999999234676034e+04,1.235999999234676034e+04,0.000000000000000000e+00
1.236999999233542439e+04,1.236999999233542439e+04,0.000000000000000000e+00
1.237999999232408663e+04,1.237999999232408663e+04,0.000000000000000000e+00
1.238999999231274523e+04,1.238999999231274523e+04,0.000000000000000000e+00
1.239999999230140202e+04,1.239999999230140202e+04,0.000000000000000000e+00
1.240999999229005516e+04,1.240999999229005516e+04,0.000000000000000000e+00
1.241999999227870467e+04,1.241999999227870467e+04,0.000000000000000000e+00
1.242999999226735235e+04,1.242999999226735235e+04,0.000000000000000000e+00
1.243999999225599640e+04,1.243999999225599640e+04,0.000000000000000000e+00
1.244999999224463863e+04,1.244999999224463863e+04,0.000000000000000000e+00
1.245999999223327723e+04,1.245999999223327723e+04,0.000000000000000000e+00
1.246999999222191218e+04,1.246999999222191218e+04,0.000000000000000000e+00
1.247999999221054532e+04,1.247999999221054532e+04,0.000000000000000000e+00
1.248999999219917481e+04,1.248999999219917481e+04,0.000000000000000000e+00
1.249999999218780249e+04,1.249999999218780249e+04,0.000000000000000000e+00
1.250999999217642653e+04,1.250999999217642653e+04,0.000000000000000000e+00
1.251999999216504875e+04,1.251999999216504875e+04,0.000000000000000000e+00
1.252999999215366734e+04,1.252999999215366734e+04,0.000000000000000000e+00
1.253999999214228228e+04,1.253999999214228228e+04,0.000000000000000000e+00
1.254999999213089541e+04,1.254999999213089541e+04,0.000000000000000000e+00
1.255999999211950490e+04,1.255999999211950490e+04,0.000000000000000000e+00
1.256999999210811256e+04,1.256999999210811256e+04,0.000000000000000000e+00
1.257999999209671660e+04,1.257999999209671660e+04,0.000000000000000000e+00
1.258999999208531881e+04,1.258999999208531881e+04,0.000000000000000000e+00
1.259999999207391738e+04,1.259999999207391738e+04,0.000000000000000000e+00
1.260999999206251232e+04,1.260999999206251232e+04,0.000000000000000000e+00
1.261999999205110544e+04,1.261999999205110544e+04,0.000000000000000000e+00
1.262999999203969492e+04,1.262999999203969492e+04,0.000000000000000000e+00
1.263999999202828258e+04,1.263999999202828258e+04,0.000000000000000000e+00
1.264999999201686660e+04,1.264999999201686660e+04,0.000000000000000000e+00
1.265999999200544880e+04,1.265999999200544880e+04,0.000000000000000000e+00
1.266999999199402737e+04,1.266999999199402737e+04,0.000000000000000000e+00
1.267999999198260412e+04,1.267999999198260412e+04,0.000000000000000000e+00
1.268999999197117722e+04,1.268999999197117722e+04,0.000000000000000000e+00
1.269999999195974851e+04,1.269999999195974851e+04,0.000000000000000000e+00
1.270999999194831616e+04,1.270999999194831616e+04,0.000000000000000000e+00
1.271999999193688200e+04,1.271999999193688200e+04,0.000000000000000000e+00
1.272999999192544419e+04,1.272999999192544419e+04,0.000000000000000000e+00
1.273999999191400457e+04,1.273999999191400457e+04,0.000000000000000000e+00
1.274999999190256131e+04,1.274999999190256131e+04,0.000000000000000000e+00
1.275999999189111441e+04,1.275999999189111441e+04,0.000000000000000000e+00
1.276999999187966569e+04,1.276999999187966569e+04,0.000000000000000000e+00
1.277999999186821333e+04,1.277999999186821333e+04,0.000000000000000000e+00
1.278999999185675915e+04,1.278999999185675915e+04,0.000000000000000000e+00
1.279999999184530134e+04,1.279999999184530134e+04,0.000000000000000000e+00
1.280999999183384170e+04,1.280999999183384170e+04,0.000000000000000000e+00
1.281999999182237843e+04,1.281999999182237843e+04,0.000000000000000000e+00
1.282999999181091334e+04,1.282999999181091334e+04,0.000000000000000000e+00
1.283999999179944462e+04,1.283999999179944462e+04,0.000000000000000000e+00
1.284999999178797407e+04,1.284999999178797407e+04,0.000000000000000000e+00
1.285999999177649988e+04,1.285999999177649988e+04,0.000000000000000000e+00
1.286999999176502388e+04,1.286999999176502388e+04,0.000000000000000000e+00
1.287999999175354424e+04,1.287999999175354424e+04,0.000000000000000000e+00
1.288999999174206278e+04,1.288999999174206278e+04,0.000000000000000000e+00
1.289999999173057768e+04,1.289999999173057768e+04,0.000000000000000000e+00
1.290999999171909076e+04,1.290999999171909076e+04,0.000000000000000000e+00
1.291999999170760202e+04,1.291999999170760202e+04,0.000000000000000000e+00
1.292999999169610965e+04,1.292999999169610965e+04,0.000000000000000000e+00
1.293999999168461545e+04,1.293999999168461545e+04,0.000000000000000000e+00
1.294999999167311762e+04,1.294999999167311762e+04,0.000000000000000000e+00
1.295999999166161797e+04,1.295999999166161797e+04,0.000000000000000000e+00
1.296999999165011468e+04,1.296999999165011468e+04,0.000000000000000000e+00
1.297999999163860957e+04,1.297999999163860957e+04,0.000000000000000000e+00
1.298999999162710083e+04,1.298999999162710083e+04,0.000000000000000000e+00
1.299999999161559026e+04,1.299999999161559026e+04,0.000000000000000000e+00
1.300999999160407606e+04,1.300999999160407606e+04,0.000000000000000000e+00
1.301999999159256004e+04,1.301999999159256004e+04,0.000000000000000000e+00
1.302999999158104038e+04,1.302999999158104038e+04,0.000000000000000000e+00
1.303999999156951890e+04,1.303999999156951890e+04,0.000000000000000000e+00
1.304999999155799560e+04,1.304999999155799560e+04,0.000000000000000000e+00
1.305999999154646866e+04,1.305999999154646866e+04,0.000000000000000000e+00
1.306999999153493991e+04,1.306999999153493991e+04,0.000000000000000000e+00
1.307999999152340752e+04,1.307999999152340752e+04,0.000000000000000000e+00
1.308999999151187330e+04,1.308999999151187330e+04,0.000000000000000000e+00
1.309999999150033545e+04,1.309999999150033545e+04,0.000000000000000000e+00
1.310999999148879579e+04,1.310999999148879579e+04,0.000000000000000000e+00
1.311999999147725248e+04,1.311999999147725248e+04,0.000000000000000000e+00
1.312999999146570735e+04,1.312999999146570735e+04,0.000000000000000000e+00
1.313999999145416041e+04,1.313999999145416041e+04,0.000000000000000000e+00
1.314999999144260983e+04,1.314999999144260983e+04,0.000000000000000000e+00
1.315999999143105742e+04,1.315999999143105742e+04,0.000000000000000000e+00
1.316999999141950138e+04,1.316999999141950138e+04,0.000000000000000000e+00
1.317999999140794353e+04,1.317999999140794353e+04,0.000000000000000000e+00
1.318999999139638203e+04,1.318999999139638203e+04,0.000000000000000000e+00
1.319999999138481871e+04,1.319999999138481871e+04,0.000000000000000000e+00
1.320999999137325358e+04,1.320999999137325358e+04,0.000000000000000000e+00
1.321999999136168481e+04,1.321999999136168481e+04,0.000000000000000000e+00
1.322999999135011421e+04,1.322999999135011421e+04,0.000000000000000000e+00
1.323999999133853999e+04,1.323999999133853999e+04,0.000000000000000000e+00
1.324999999132696394e+04,1.324999999132696394e+04,0.000000000000000000e+00
1.325999999131538607e+04,1.325999999131538607e+04,0.000000000000000000e+00
1.326999999130380456e+04,1.326999999130380456e+04,0.000000000000000000e+00
1.327999999129222124e+04,1.327999999129222124e+04,0.000000000000000000e+00
1.328999999128063428e+04,1.328999999128063428e+04,0.000000000000000000e+00
1.329999999126904549e+04,1.329999999126904549e+04,0.000000000000000000e+00
1.330999999125745489e+04,1.330999999125745489e+04,0.000000000000000000e+00
1.331999999124586066e+04,1.331999999124586066e+04,0.000000000000000000e+00
1.332999999123426460e+04,1.332999999123426460e+04,0.000000000000000000e+00
1.333999999122266490e+04,1.333999999122266490e+04,0.000000000000000000e+00
1.334999999121106339e+04,1.334999999121106339e+04,0.000000000000000000e+00
1.335999999119946006e+04,1.335999999119946006e+04,0.000000000000000000e+00
1.336999999118785308e+04,1.336999999118785308e+04,0.000000000000000000e+00
1.337999999117624429e+04,1.337999999117624429e+04,0.000000000000000000e+00
1.338999999116463368e+04,1.338999999116463368e+04,0.000000000000000000e+00
1.339999999115301944e+04,1.339999999115301944e+04,0.000000000000000000e+00
1.340999999114140337e+04,1.340999999114140337e+04,0.000000000000000000e+00
1.341999999112978367e+04,1.341999999112978367e+04,0.000000000000000000e+00
1.342999999111816214e+04,1.342999999111816214e+04,0.000000000000000000e+00
1.343999999110653880e+04,1.343999999110653880e+04,0.000000000000000000e+00
1.344999999109491182e+04,1.344999999109491182e+04,0.000000000000000000e+00
1.345999999108328302e+04,1.345999999108328302e+04,0.000000000000000000e+00
1.346999999107165240e+04,1.346999999107165240e+04,0.000000000000000000e+00
1.347999999106001815e+04,1.347999999106001815e+04,0.000000000000000000e+00
1.348999999104838207e+04,1.348999999104838207e+04,0.000000000000000000e+00
1.349999999103674418e+04,1.349999999103674418e+04,0.000000000000000000e+00
1.350999999102510264e+04,1.350999999102510264e+04,0.000000000000000000e+00
1.351999999101345929e+04,1.351999999101345929e+04,0.000000000000000000e+00
1.352999999100181230e+04,1.352999999100181230e+04,0.000000000000000000e+00
1.353999999099016350e+04,1.353999999099016350e+04,0.000000000000000000e+00
1.354999999097851287e+04,1.354999999097851287e+04,0.000000000000000000e+00
1.355999999096685860e+04,1.355999999096685860e+04,0.000000000000000000e+00
1.356999999095520252e+04,1.356999999095520252e+04,0.000000000000000000e+00
1.357999999094354462e+04,1.357999999094354462e+04,0.000000000000000000e+00
1.358999999093188308e+04,1.358999999093188308e+04,0.000000000000000000e+00
1.359999999092021972e+04,1.359999999092021972e+04,0.000000000000000000e+00
1.360999999090855454e+04,1.360999999090855454e+04,0.000000000000000000e+00
1.361999999089688572e+04,1.361999999089688572e+04,0.000000000000000000e+00
1.362999999088521508e+04,1.362999999088521508e+04,0.000000000000000000e+00
1.363999999087354263e+04,1.363999999087354263e+04,0.000000000000000000e+00
1.364999999086186654e+04,1.364999999086186654e+04,0.000000000000000000e+00
1.365999999085018862e+04,1.365999999085018862e+04,0.000000000000000000e+00
1.366999999083850889e+04,1.366999999083850889e+04,0.000000000000000000e+00
1.367999999082682552e+04,1.367999999082682552e+04,0.000000000000000000e+00
1.368999999081514034e+04,1.368999999081514034e+04,0.000000000000000000e+00
1.369999999080345333e+04,1.369999999080345333e+04,0.000000000000000000e+00
1.370999999079176450e+04,1.370999999079176450e+04,0.000000000000000000e+00
1.371999999078007204e+04,1.371999999078007204e+04,0.000000000000000000e+00
1.372999999076837776e+04,1.372999999076837776e+04,0.000000000000000000e+00
1.373999999075668165e+04,1.373999999075668165e+04,0.000000000000000000e+00
1.374999999074498191e+04,1.374999999074498191e+04,0.000000000000000000e+00
1.375999999073328036e+04,1.375999999073328036e+04,0.000000000000000000e+00
1.376999999072157698e+04,1.376999999072157698e+04,0.000000000000000000e+00
1.377999999070986996e+04,1.377999999070986996e+04,0.000000000000000000e+00
1.378999999069816113e+04,1.378999999069816113e+04,0.000000000000000000e+00
1.379999999068645047e+04,1.379999999068645047e+04,0.000000000000000000e+00
1.380999999067473618e+04,1.380999999067473618e+04,0.000000000000000000e+00
1.381999999066302007e+04,1.381999999066302007e+04,0.000000000000000000e+00
1.382999999065130214e+04,1.382999999065130214e+04,0.000000000000000000e+00
1.383999999063958239e+04,1.383999999063958239e+04,0.000000000000000000e+00
1.384999999062785901e+04,1.384999999062785901e+04,0.000000000000000000e+00
1.385999999061613380e+04,1.385999999061613380e+04,0.000000000000000000e+00
1.386999999060440678e+04,1.386999999060440678e+04,0.000000000000000000e+00
1.387999999059267611e+04,1.387999999059267611e+04,0.000000000000000000e+00
1.388999999058094363e+04,1.388999999058094363e+04,0.000000000000000000e+00
1.389999999056920933e+04,1.389999999056920933e+04,0.000000000000000000e+00
1.390999999055747321e+04,1.390999999055747321e+04,0.000000000000000000e+00
1.391999999054573345e+04,1.391999999054573345e+04,0.000000000000000000e+00
1.392999999053399188e+04,1.392999999053399188e+04,0.000000000000000000e+00
1.393999999052224848e+04,1.393999999052224848e+04,0.000000000000000000e+00
1.394999999051050327e+04,1.394999999051050327e+04,0.000000000000000000e+00
1.395999999049875441e+04,1.395999999049875441e+04,0.000000000000000000e+00
1.396999999048700374e+04,1.396999999048700374e+04,0.000000000000000000e+00
1.397999999047525125e+04,1.397999999047525125e+04,0.000000000000000000e+00
1.398999999046349694e+04,1.398999999046349694e+04,0.000000000000000000e+00
1.399999999045173900e+04,1.399999999045173900e+04,0.000000000000000000e+00
1.400999999043997923e+04,1.400999999043997923e+04,0.000000000000000000e+00
1.401999999042821764e+04,1.401999999042821764e+04,0.000000000000000000e+00
1.402999999041645242e+04,1.402999999041645242e+04,0.000000000000000000e+00
1.403999999040468538e+04,1.403999999040468538e+04,0.000000000000000000e+00
1.404999999039291652e+04,1.404999999039291652e+04,0.000000000000000000e+00
1.405999999038114584e+04,1.405999999038114584e+04,0.000000000000000000e+00
1.406999999036937152e+04,1.406999999036937152e+04,0.000000000000000000e+00
1.407999999035759538e+04,1.407999999035759538e+04,0.000000000000000000e+00
1.408999999034581742e+04,1.408999999034581742e+04,0.000000000000000000e+00
1.409999999033403765e+04,1.409999999033403765e+04,0.000000000000000000e+00
1.410999999032225605e+04,1.410999999032225605e+04,0.000000000000000000e+00
1.411999999031047082e+04,1.411999999031047082e+04,0.000000000000000000e+00
1.412999999029868377e+04,1.412999999029868377e+04,0.000000000000000000e+00
1.413999999028689490e+04,1.413999999028689490e+04,0.000000000000000000e+00
1.414999999027510421e+04,1.414999999027510421e+04,0.000000000000000000e+00
1.415999999026330988e+04,1.415999999026330988e+04,0.000000000000000000e+00
1.416999999025151374e+04,1.416999999025151374e+04,0.000000000000000000e+00
1.417999999023971577e+04,1.417999999023971577e+04,0.000000000000000000e+00
1.418999999022791599e+04,1.418999999022791599e+04,0.000000000000000000e+00
1.419999999021611256e+04,1.419999999021611256e+04,0.000000000000000000e+00
1.420999999020430732e+04,1.420999999020430732e+04,0.000000000000000000e+00
1.421999999019250026e+04,1.421999999019250026e+04,0.000000000000000000e+00
1.422999999018069138e+04,1.422999999018069138e+04,0.000000000000000000e+00
1.423999999016888069e+04,1.423999999016888069e+04,0.000000000000000000e+00
1.424999999015706635e+04,1.424999999015706635e+04,0.000000000000000000e+00
1.425999999014525019e+04,1.425999999014525019e+04,0.000000000000000000e+00
1.426999999013343222e+04,1.426999999013343222e+04,0.000000000000000000e+00
1.427999999012161243e+04,1.427999999012161243e+04,0.000000000000000000e+00
1.428999999010978900e+04,1.428999999010978900e+04,0.000000000000000000e+00
1.429999999009796375e+04,1.429999999009796375e+04,0.000000000000000000e+00
1.430999999008613668e+04,1.430999999008613668e+04,0.000000000000000000e+00
1.431999999007430779e+04,1.431999999007430779e+04,0.000000000000000000e+00
1.432999999006247708e+04,1.432999999006247708e+04,0.000000000000000000e+00
1.433999999005064274e+04,1.433999999005064274e+04,0.000000000000000000e+00
1.434999999003880657e+04,1.434999999003880657e+04,0.000000000000000000e+00
1.435999999002696859e+04,1.435999999002696859e+04,0.000000000000000000e+00
1.436999999001512879e+04,1.436999999001512879e+04,0.000000000000000000e+00
1.437999999000328717e+04,1.437999999000328717e+04,0.000000000000000000e+00
1.438999998999144191e+04,1.438999998999144191e+04,0.000000000000000000e+00
1.439999998997959483e+04,1.439999998997959483e+04,0.000000000000000000e+00
1.440999998996774593e+04,1.440999998996774593e+04,0.000000000000000000e+00
1.441999998995589522e+04,1.441999998995589522e+04,0.000000000000000000e+00
1.442999998994404268e+04,1.442999998994404268e+04,0.000000000000000000e+00
1.443999998993218833e+04,1.443999998993218833e+04,0.000000000000000000e+00
1.444999998992033034e+04,1.444999998992033034e+04,0.000000000000000000e+00
1.445999998990847052e+04,1.445999998990847052e+04,0.000000000000000000e+00
1.446999998989660889e+04,1.446999998989660889e+04,0.000000000000000000e+00
1.447999998988474545e+04,1.447999998988474545e+04,0.000000000000000000e+00
1.448999998987288018e+04,1.448999998987288018e+04,0.000000000000000000e+00
1.449999998986101127e+04,1.449999998986101127e+04,0.000000000000000000e+00
1.450999998984914055e+04,1.450999998984914055e+04,0.000000000000000000e+00
1.451999998983726800e+04,1.451999998983726800e+04,0.000000000000000000e+00
1.452999998982539364e+04,1.452999998982539364e+04,0.000000000000000000e+00
1.453999998981351746e+04,1.453999998981351746e+04,0.000000000000000000e+00
1.454999998980163946e+04,1.454999998980163946e+04,0.000000000000000000e+00
1.455999998978975782e+04,1.455999998978975782e+04,0.000000000000000000e+00
1.456999998977787436e+04,1.456999998977787436e+04,0.000000000000000000e+00
1.457999998976598908e+04,1.457999998976598908e+04,0.000000000000000000e+00
1.458999998975410199e+04,1.458999998975410199e+04,0.000000000000000000e+00
1.459999998974221307e+04,1.459999998974221307e+04,0.000000000000000000e+00
1.460999998973032234e+04,1.460999998973032234e+04,0.000000000000000000e+00
1.461999998971842979e+04,1.461999998971842979e+04,0.000000000000000000e+00
1.462999998970653360e+04,1.462999998970653360e+04,0.000000000000000000e+00
1.463999998969463559e+04,1.463999998969463559e+04,0.000000000000000000e+00
1.464999998968273576e+04,1.464999998968273576e+04,0.000000000000000000e+00
1.465999998967083411e+04,1.465999998967083411e+04,0.000000000000000000e+00
1.466999998965893064e+04,1.466999998965893064e+04,0.000000000000000000e+00
1.467999998964702536e+04,1.467999998964702536e+04,0.000000000000000000e+00
1.468999998963511644e+04,1.468999998963511644e+04,0.000000000000000000e+00
